href,2021-01-01,2021-01-02
1156592,49.99,49.99
1167516,79.95,79.95
1139341,89.95,89.95
1133816,160.0,160.0
986736,109.0,109.0
1132299,41.99,41.99
1134514,25.0,25.0
1173216,119.95,119.95
730879,99.95,99.95
1142765,49.99,49.99
1213824,99.95,99.95
1198667,29.98,29.98
1138954,23.99,23.99
1139351,79.95,79.95
1139260,79.0,79.0
1206085,79.95,79.95
1105622,40.0,40.0
1150330,79.99,-1.0
1176847,89.95,89.95
1214758,49.0,49.0
887287,70.0,70.0
1141804,99.95,99.95
1100517,40.0,40.0
1169583,69.99,69.99
1164045,79.95,79.95
1135302,78.0,78.0
1064646,69.95,69.95
1182157,79.95,79.95
990808,50.0,50.0
1175500,99.95,99.95
1213260,69.99,69.99
1136283,69.99,69.99
1181309,120.0,120.0
1120195,64.95,64.95
1132924,150.0,150.0
1213761,105.0,105.0
685602,19.99,19.99
1200781,179.95,179.95
1163454,179.0,179.0
1188508,119.0,119.0
1199358,69.95,69.95
1182158,79.95,79.95
1141156,70.0,70.0
1183072,39.98,39.98
1166936,180.0,180.0
1199359,69.95,69.95
1102644,109.99,109.99
1176850,69.95,69.95
967332,99.0,99.0
1176420,79.95,79.95
1134612,79.95,79.95
1143499,139.0,139.0
1148133,59.99,59.99
1139083,59.99,59.99
952851,99.0,99.0
1155796,62.97,62.97
1197550,79.95,79.95
1202329,49.95,49.95
1182632,44.95,44.95
1192116,69.99,69.99
1199092,35.99,35.99
1176416,69.95,69.95
519128,129.0,129.0
1103276,20.0,20.0
1149242,69.99,69.99
1105637,45.0,45.0
1214326,99.95,99.95
1115901,35.99,35.99
1180090,69.0,69.0
1215776,79.99,79.99
1115024,29.99,29.99
1160350,79.95,79.95
685594,24.95,24.95
1192487,89.95,89.95
1138959,39.99,39.99
1155527,27.98,27.98
990806,55.0,55.0
966994,99.0,99.0
1193421,79.2,79.2
916655,99.95,99.95
1154506,99.99,99.99
1161533,45.0,45.0
1139354,109.95,109.95
1100549,60.0,60.0
1197509,59.95,59.95
1125680,99.95,99.95
1183421,59.99,59.99
1196201,54.95,54.95
887275,55.0,55.0
674944,40.0,40.0
1189766,180.0,180.0
1206875,69.95,69.95
1180918,139.0,139.0
1184010,59.99,59.99
1166566,29.99,29.99
1195076,79.95,79.95
1151795,48.3,48.3
1205198,103.2,103.2
1194316,79.99,-1.0
1172761,79.95,79.95
1105226,59.99,59.99
1124462,59.99,59.99
1217660,109.0,109.0
1206880,69.95,69.95
1119529,139.95,139.95
1197524,59.95,59.95
1172852,74.95,74.95
1136504,19.99,19.99
1209215,89.95,89.95
1210274,89.99,89.99
754182,40.0,40.0
1209611,49.99,49.99
966982,99.0,99.0
776977,65.0,65.0
1164054,79.95,79.95
1183576,79.95,79.95
1152050,59.99,59.99
1136511,24.99,24.99
1145690,39.99,39.99
1202418,89.95,89.95
1176421,79.95,79.95
1087641,40.0,40.0
1179434,79.99,79.99
1149063,24.49,24.49
1098363,45.0,45.0
1198164,129.0,129.0
1024658,49.95,49.95
1196926,69.99,69.99
1185341,69.95,69.95
1126524,99.95,99.95
1173058,99.0,99.0
1149249,23.99,23.99
837025,59.99,59.99
1142404,35.99,35.99
921598,107.4,107.4
1141183,76.97,76.97
1136445,49.99,49.99
1064647,69.95,69.95
1198007,69.99,69.99
1164556,65.0,65.0
1206077,69.95,69.95
1135781,39.99,39.99
1175470,49.95,49.95
1202465,69.95,69.95
1202481,89.95,89.95
1215434,62.4,62.4
1136444,49.99,49.99
1100516,45.0,45.0
921981,53.97,53.97
1182720,54.95,54.95
1160403,79.95,79.95
1209805,74.95,74.95
1213781,79.95,79.95
1185517,109.0,109.0
1209216,89.95,89.95
1164052,79.95,79.95
1102358,23.4,23.4
1139279,54.95,54.95
1142314,79.99,79.99
1209217,89.95,89.95
1104367,59.95,59.95
759275,40.0,40.0
1149241,69.99,69.99
1129696,41.99,41.99
1195079,79.95,79.95
1152049,59.99,59.99
1155798,53.97,53.97
1141162,80.0,80.0
1178294,59.99,59.99
1196381,24.99,24.99
1127719,79.95,79.95
1151360,24.99,24.99
1136443,49.99,49.99
1192115,69.99,69.99
1161675,449.0,449.0
732031,39.99,39.99
917543,89.95,89.95
1115895,69.99,69.99
1117593,79.99,79.99
736384,39.99,39.99
1126323,79.95,79.95
1128746,119.0,119.0
1103335,99.95,99.95
1030168,69.99,69.99
1098034,69.99,69.99
1128747,119.0,119.0
1172996,129.95,129.95
1198387,89.95,89.95
1128738,119.0,119.0
1129618,69.99,69.99
1073299,69.99,69.99
1085510,99.99,99.99
1116586,119.0,119.0
1133908,250.0,250.0
1131923,129.95,129.95
1144845,29.99,29.99
1140493,79.99,79.99
983148,79.99,79.99
816529,89.95,89.95
1124464,59.99,59.99
1153934,69.99,69.99
1128888,69.99,69.99
1140516,79.99,79.99
1180135,69.95,69.95
1202590,99.95,99.95
1182597,74.95,74.95
1064715,59.99,59.99
1116205,59.99,59.99
1184915,39.99,39.99
1064634,59.99,59.99
1136428,59.99,59.99
1153933,69.99,69.99
1207510,69.99,69.99
1128415,69.99,69.99
483301,79.95,79.95
1177771,69.0,69.0
1073298,41.99,41.99
1125911,41.99,41.99
1136767,47.99,47.99
1084494,199.2,199.2
1117594,79.99,79.99
932574,89.95,89.95
1136411,69.99,69.99
1132917,320.0,320.0
1184916,39.99,39.99
881309,69.0,69.0
1132311,47.99,47.99
1165295,99.5,99.5
1132915,160.0,160.0
1188862,79.99,79.99
1142821,20.99,20.99
1136278,59.99,59.99
1137239,119.0,119.0
1177772,69.0,69.0
1136280,59.99,59.99
1205196,159.2,159.2
1136187,119.0,119.0
1134543,59.99,59.99
751057,69.99,69.99
1154030,59.99,59.99
1139437,109.95,109.95
1161134,44.98,44.98
1177988,99.0,99.0
669487,64.95,64.95
1132122,29.99,29.99
1182600,54.95,54.95
1104377,79.95,79.95
1192483,79.95,79.95
1153924,69.99,69.99
1075647,69.99,69.99
1138561,29.99,29.99
1056758,229.0,229.0
1212148,129.95,129.95
1132438,47.99,47.99
1140653,99.99,99.99
1146756,179.0,179.0
1195565,149.0,149.0
1118161,79.0,79.0
1178215,79.95,79.95
1215668,89.95,89.95
1209797,129.99,129.99
1132958,200.0,200.0
1142282,30.0,30.0
1182413,34.98,34.98
1119691,149.0,149.0
1179392,79.99,79.99
1136429,35.99,35.99
764049,89.95,89.95
771754,89.95,89.95
1142280,35.99,35.99
1124463,59.99,59.99
1139491,59.99,59.99
1115896,41.99,41.99
1179389,69.99,69.99
1136338,34.99,34.99
975656,129.95,129.95
1136423,59.99,59.99
1191799,39.95,39.95
1132932,200.0,200.0
1125912,41.99,41.99
1190412,79.99,79.99
1138559,29.99,29.99
1061404,79.95,79.95
1092730,99.95,99.95
1105783,60.0,60.0
1167440,119.95,119.95
1138217,156.0,156.0
1085635,79.0,79.0
1201274,69.0,69.0
999127,34.99,34.99
1154048,30.0,30.0
1130200,31.49,31.49
1151382,27.99,27.99
1175829,119.0,119.0
1201276,69.0,69.0
1142815,39.99,39.99
1142598,156.0,156.0
1064904,129.0,129.0
1176885,39.95,39.95
1174314,39.98,39.98
1133554,120.0,120.0
1205427,79.99,79.99
1175222,99.0,99.0
927181,89.95,89.95
1119636,183.2,183.2
1136422,30.0,30.0
1132300,47.99,47.99
1183559,89.95,89.95
1126751,89.95,89.95
1182634,84.95,84.95
1195081,89.95,89.95
1163493,34.99,34.99
1119692,149.0,149.0
1147109,103.99,103.99
1136420,39.99,39.99
1132328,34.99,34.99
1140992,69.95,69.95
1176881,99.95,99.95
1163125,49.98,49.98
1154032,49.99,49.99
1078209,250.0,250.0
1104373,59.95,59.95
1115907,41.99,41.99
1142823,20.99,20.99
1127739,79.95,79.95
1179393,69.99,69.99
1184076,39.99,39.99
1175310,39.99,39.99
1179369,79.99,79.99
1184082,34.99,-1.0
1154009,29.99,29.99
992995,79.0,79.0
1202124,69.95,69.95
685276,149.0,149.0
1184908,19.99,19.99
1205436,89.99,89.99
1156973,49.98,49.98
1156433,79.99,79.99
1154035,49.99,49.99
1147800,89.95,89.95
1136337,29.99,29.99
1156585,69.99,69.99
1126393,49.95,49.95
952849,99.0,99.0
1182627,69.95,69.95
1132979,259.0,259.0
1183242,34.98,34.98
955312,79.0,79.0
1182180,69.95,69.95
1205358,99.95,99.95
1154004,49.99,49.99
1139406,89.95,89.95
1215775,79.99,79.99
1213999,69.95,69.95
1182610,27.48,27.48
1132947,160.0,160.0
1064902,99.0,99.0
1154619,59.99,59.99
1140994,69.95,69.95
1216393,69.95,69.95
1146314,129.0,129.0
1146283,119.0,119.0
1158448,119.0,119.0
1182603,79.95,79.95
1192824,79.95,79.95
1182796,89.95,89.95
1202586,99.95,99.95
1174235,54.95,54.95
1075547,159.95,159.95
1185083,79.99,79.99
1098670,49.99,49.99
1182614,59.95,59.95
776053,109.0,109.0
1179679,34.98,34.98
1056759,99.0,99.0
1153586,55.99,55.99
988720,23.99,23.99
1129683,34.99,34.99
1117089,70.0,70.0
1138560,24.99,24.99
956130,119.0,119.0
1132337,23.99,23.99
1169833,69.95,69.95
1135792,27.99,27.99
1084501,149.0,149.0
1072455,30.0,30.0
1142408,30.0,30.0
1158788,79.0,79.0
1153947,79.99,79.99
1182668,59.95,59.95
1163602,220.0,220.0
1196435,159.2,159.2
995070,79.0,79.0
1120578,139.0,139.0
1154665,21.25,21.25
1147966,79.95,79.95
954682,29.99,29.99
1215360,54.4,54.4
1137636,29.99,29.99
1207509,69.99,69.99
1126463,30.0,30.0
1134609,39.99,39.99
1088410,70.0,70.0
1132514,69.99,69.99
1140711,71.4,71.4
1132519,41.99,41.99
1191147,169.0,169.0
1154618,59.99,59.99
983149,69.99,69.99
1088409,70.0,70.0
1140198,59.0,59.0
1078090,149.95,149.95
1134791,99.95,99.95
1126903,44.98,44.98
1174419,69.95,69.95
1121471,149.95,149.95
1129681,69.99,69.99
1008300,59.99,59.99
1154372,119.0,119.0
1177315,59.99,59.99
1198521,69.99,69.99
1167438,119.95,119.95
1169830,69.95,69.95
1167462,79.95,79.95
829013,48.99,48.99
1127265,69.0,69.0
1179678,99.95,99.95
997146,107.4,107.4
1149240,59.99,59.99
1185097,59.99,59.99
1139797,29.99,29.99
1155408,79.95,79.95
1192347,99.0,99.0
1126464,23.4,23.4
1148037,59.99,59.99
1166538,79.99,79.99
1214004,69.95,69.95
1135662,79.95,79.95
1018226,88.0,88.0
1213241,69.99,69.99
1153424,99.0,99.0
1182637,17.48,17.48
949440,29.99,29.99
818769,109.0,109.0
1153367,99.0,99.0
1147438,299.0,299.0
1109356,99.95,99.95
1106845,196.0,196.0
1085037,79.99,79.99
1140207,59.0,59.0
1199295,79.95,79.95
1149095,17.99,17.99
1185146,69.99,69.99
1083831,69.96,69.96
1154080,29.99,29.99
1212457,74.95,74.95
1098865,23.4,23.4
494081,26.21,26.21
1124465,59.99,59.99
1155267,59.99,59.99
1182692,54.95,54.95
1114052,49.99,49.99
1216484,69.95,69.95
1169675,39.99,39.99
1038837,55.99,55.99
1154008,49.99,49.99
1132338,20.0,20.0
1119369,41.97,41.97
1202576,99.95,99.95
1137245,79.0,79.0
1185134,69.99,69.99
1119637,183.2,183.2
1139412,119.95,119.95
1149081,27.99,27.99
1114064,23.4,23.4
1136769,79.99,79.99
1200520,89.0,89.0
1182285,69.95,69.95
1203753,79.95,79.95
1127752,69.95,69.95
1088408,85.0,85.0
1183488,79.95,79.95
1141259,94.95,94.95
1204583,99.0,99.0
1098483,69.0,69.0
1193208,69.95,69.95
1153359,119.0,119.0
1196181,45.99,45.99
1137970,59.95,59.95
1136435,69.99,69.99
1104360,69.95,69.95
1186203,69.95,69.95
1195046,69.95,69.95
1176773,79.99,79.99
1216630,84.95,84.95
881932,79.0,-1.0
1216414,69.95,69.95
976615,119.95,119.95
1177360,89.0,89.0
1116526,39.99,39.99
1182983,69.95,69.95
1181308,160.0,160.0
1137971,49.95,49.95
1153788,178.46,178.46
1161144,59.95,59.95
955334,79.0,79.0
1153929,69.99,69.99
1212174,79.0,79.0
1140054,35.98,35.98
1174657,129.95,129.95
1118320,41.99,41.99
989524,57.5,57.5
1193130,69.95,69.95
1100578,79.0,79.0
1125914,41.99,41.99
1167439,119.95,119.95
1012866,59.95,59.95
1158783,99.0,99.0
1122628,64.95,64.95
1157884,27.99,27.99
1181312,130.0,130.0
1152058,47.99,47.99
1192102,39.99,39.99
1136431,79.99,79.99
1182797,79.95,79.95
1154056,69.99,69.99
1188969,79.99,79.99
1170330,34.95,34.95
1140934,27.98,27.98
1135993,64.95,64.95
1170064,35.99,35.99
1182658,64.95,64.95
864144,59.95,59.95
1167444,99.95,99.95
1192456,125.0,125.0
1182673,54.95,54.95
1115897,69.99,69.99
1069051,67.98,67.98
1013493,99.95,99.95
1182626,49.95,49.95
1201587,59.99,59.99
1154667,21.25,21.25
1161531,60.0,60.0
1125913,41.99,41.99
1202549,99.95,99.95
1006573,229.0,229.0
1148403,49.95,49.95
1182612,49.95,49.95
1182655,49.95,49.95
1100683,29.74,29.74
1154051,69.99,69.99
1136134,119.0,119.0
1165806,250.0,250.0
1195585,35.99,35.99
1075938,89.95,89.95
1011521,69.99,69.99
1161142,59.95,59.95
1182682,69.95,69.95
1031784,44.98,44.98
1136792,69.99,69.99
1216578,84.95,84.95
942728,79.99,79.99
1186270,49.98,49.98
1216428,59.95,59.95
1212205,89.0,89.0
1212203,89.0,89.0
1182685,54.95,54.95
1119520,139.95,139.95
1179388,89.99,89.99
758674,59.95,59.95
821828,59.99,59.99
1128588,69.99,69.99
1104187,69.99,69.99
1128586,69.99,69.99
1104188,69.99,69.99
1013606,59.99,59.99
1128587,69.99,69.99
1193652,59.99,59.99
1135026,150.0,150.0
1165138,59.99,59.99
1062918,259.0,259.0
1152960,90.0,90.0
1167500,90.96,90.96
1105295,227.5,227.5
1135017,79.95,79.95
1128581,47.99,47.99
1055515,99.95,99.95
1177173,69.95,69.95
1143852,104.3,104.3
1162788,13.99,13.99
1136346,24.49,24.49
1158873,149.0,149.0
1088422,89.9,89.9
1162780,24.49,24.49
1128582,39.99,39.99
1153842,95.95,95.95
959975,99.95,99.95
1135021,99.95,99.95
1135022,129.95,129.95
1081019,79.95,79.95
1153830,95.95,95.95
1135013,100.0,100.0
1153838,95.95,95.95
1135018,130.0,130.0
1206428,39.99,39.99
1142326,34.99,34.99
1158875,139.0,139.0
1153835,95.95,95.95
1134138,99.95,99.95
1153828,95.95,95.95
1128585,47.99,47.99
1190291,170.0,170.0
1061445,69.95,69.95
1153840,95.95,95.95
480681,129.0,129.0
1162795,13.99,13.99
1142327,34.99,34.99
1153836,95.95,95.95
1116889,139.0,139.0
1153834,95.95,95.95
1116886,139.0,139.0
1153841,95.95,95.95
1116794,159.0,159.0
1104194,35.99,35.99
1104185,59.99,59.99
1138565,59.98,59.98
1162796,13.99,13.99
1158894,69.97,69.97
1128584,39.99,39.99
1107943,149.0,149.0
1055513,99.95,99.95
625237,74.9,74.9
927107,79.95,79.95
1197045,139.0,139.0
1153843,95.95,95.95
1017489,249.95,249.95
870160,149.0,149.0
1107984,69.95,69.95
1153829,95.95,95.95
1177172,69.95,69.95
1184505,49.99,49.99
1061447,69.95,69.95
1129823,89.95,89.95
1152956,82.0,82.0
1158872,149.0,149.0
870889,89.95,89.95
1205333,49.99,49.99
654143,69.99,69.99
1158878,149.0,149.0
1162779,24.49,24.49
1090901,89.95,89.95
1116793,139.0,139.0
951462,129.0,129.0
1134140,79.95,79.95
1162797,24.99,24.99
1153831,95.95,95.95
1153833,95.95,95.95
1152941,90.0,90.0
1113807,149.0,149.0
1135009,99.95,99.95
1080209,59.99,59.99
1162793,19.99,19.99
1184497,39.99,39.99
1152957,82.0,82.0
749741,54.9,54.9
793156,55.0,55.0
927130,89.95,89.95
644086,99.95,99.95
833124,79.95,79.95
625618,74.9,74.9
1206430,54.99,54.99
1040624,97.3,97.3
963857,36.0,36.0
1119173,159.0,159.0
1101454,149.95,149.95
682623,79.95,79.95
927394,69.95,69.95
1104200,25.0,25.0
1128583,39.99,39.99
1106039,149.95,149.95
1106056,89.95,89.95
1153837,95.95,95.95
628044,74.9,74.9
1215772,69.99,69.99
963856,65.0,65.0
1152955,82.0,82.0
1203254,129.95,129.95
724439,49.95,49.95
1205326,49.99,49.99
1155927,59.99,59.99
1162798,17.49,17.49
567947,109.95,109.95
1150410,99.95,99.95
1184496,39.99,39.99
939824,74.95,74.95
1138564,63.98,63.98
1152953,82.0,82.0
1153832,95.95,95.95
750335,89.9,89.9
1170319,34.95,34.95
941058,39.95,39.95
1092481,84.95,84.95
1162790,13.99,13.99
837059,99.95,99.95
1203252,129.95,129.95
1135010,99.95,99.95
1106196,109.95,109.95
1128565,31.2,31.2
1184507,49.99,49.99
1102591,49.0,49.0
1162787,13.99,13.99
1102592,69.95,69.95
833125,79.95,79.95
1187005,24.99,24.99
760270,54.95,54.95
1135007,80.0,80.0
1159149,89.95,89.95
1193019,29.99,29.99
1104201,49.99,49.99
1104183,59.99,59.99
1040620,104.3,104.3
1162794,13.99,13.99
1162770,48.97,48.97
1192069,34.99,34.99
1080784,69.0,69.0
1154328,25.0,25.0
1136347,34.99,34.99
1162792,13.99,13.99
1162799,24.99,24.99
1205330,34.99,34.99
1205332,49.99,49.99
1150126,34.99,34.99
887416,65.0,65.0
1155937,29.99,29.99
1128564,39.99,39.99
1136352,34.99,34.99
1155938,13.99,13.99
1136349,24.49,24.49
1069727,12.5,12.5
1090891,69.95,69.95
1193654,34.99,34.99
1155917,79.99,79.99
498499,89.95,89.95
1169499,99.95,99.95
1135008,129.95,129.95
1107985,69.95,69.95
1193020,29.99,29.99
1136359,20.99,20.99
1173014,19.99,19.99
1206429,39.99,39.99
1136361,20.99,20.99
1129827,99.95,99.95
1187003,24.99,24.99
1090894,69.95,69.95
1036699,99.95,99.95
1175349,24.99,24.99
590023,109.0,109.0
628047,89.9,89.9
604069,79.95,79.95
1130710,20.99,20.99
1142323,39.99,39.99
1130308,87.5,87.5
604362,139.0,139.0
1062943,99.95,99.95
1123968,39.99,39.99
1186990,29.99,29.99
1142337,17.49,17.49
1162789,13.99,13.99
1154327,19.5,19.5
1096639,36.75,36.75
1184500,24.99,24.99
1040621,89.4,89.4
1025686,24.99,24.99
1162773,13.99,13.99
1136362,20.99,20.99
1104202,49.99,49.99
1169200,149.95,149.95
1142336,17.49,17.49
1123964,39.99,39.99
1138848,13.99,13.99
927283,69.95,69.95
1169497,109.95,109.95
1150411,99.95,99.95
544770,79.95,79.95
1118180,59.95,59.95
1184487,15.0,15.0
1136372,20.99,20.99
1105308,203.0,203.0
469336,79.95,79.95
1138849,14.0,14.0
1173013,19.99,19.99
1154335,25.0,25.0
1104286,99.95,99.95
1111647,69.95,69.95
1135012,99.95,99.95
954543,24.99,24.99
1154332,25.0,25.0
1155942,17.49,17.49
1142339,13.99,13.99
1192066,39.99,39.99
1137088,99.95,99.95
1069729,12.5,12.5
1130715,20.99,20.99
1154350,15.6,15.6
1135015,100.0,100.0
927264,69.95,69.95
1130719,20.99,20.99
1141791,20.99,20.99
1174845,429.95,429.95
1143853,149.0,149.0
1011730,50.0,50.0
644085,99.95,99.95
1154348,20.0,20.0
1186997,39.99,39.99
1051194,20.97,20.97
1212644,139.95,139.95
1055514,99.95,99.95
1212647,139.95,139.95
1143193,119.0,119.0
1162800,17.49,17.49
1173012,19.99,19.99
1148263,99.95,99.95
1152944,90.0,90.0
674044,60.0,60.0
635059,99.95,99.95
1016028,49.95,49.95
1128572,35.99,35.99
1136356,29.99,29.99
1118176,59.95,59.95
1213755,149.95,149.95
1155920,79.99,79.99
1204139,99.95,99.95
895300,89.95,89.95
1143892,89.95,89.95
1135023,179.95,179.95
1101381,44.95,44.95
1134141,79.95,79.95
1203250,129.95,129.95
1061519,89.95,89.95
1193664,139.0,139.0
1155941,17.49,17.49
909355,79.95,79.95
1092486,99.95,99.95
1136345,24.49,24.49
1142338,13.99,13.99
751815,79.9,79.9
670736,69.95,69.95
567946,109.95,109.95
1192825,34.99,34.99
1168152,99.95,99.95
628043,54.9,54.9
1204135,59.95,59.95
1209795,59.95,59.95
1152339,59.95,59.95
1159562,24.99,24.99
1136353,17.49,17.49
1184506,49.99,49.99
1162781,34.95,34.95
1107166,169.95,169.95
1138847,13.99,13.99
1159151,99.95,99.95
606767,129.0,129.0
568123,109.0,109.0
773191,79.0,79.0
1202680,59.95,59.95
1152954,82.0,82.0
1022393,139.0,139.0
567939,149.95,149.95
1173011,19.99,19.99
1168151,119.95,119.95
1036697,99.95,99.95
991582,55.0,55.0
1213541,69.95,69.95
1213756,109.95,109.95
957345,89.95,89.95
830186,17.99,17.99
1128589,69.99,69.99
1107001,169.95,169.95
885954,79.95,79.95
895298,79.95,79.95
1142328,17.49,17.49
1203253,99.95,99.95
816532,89.95,89.95
1203577,139.95,139.95
1204142,49.95,49.95
1104203,25.0,25.0
392454,79.95,79.95
1134139,79.95,79.95
1209788,69.95,69.95
1211687,49.95,49.95
1128566,31.2,31.2
738540,89.95,89.95
1190292,130.0,130.0
1212646,139.95,139.95
1167501,55.97,55.97
1119180,159.0,159.0
731714,25.0,25.0
193576,15.0,15.0
891976,39.95,39.95
939733,29.95,29.95
1144785,19.95,19.95
949071,19.95,19.95
1144788,19.95,19.95
364499,24.95,24.95
891988,59.95,59.95
1144020,29.95,29.95
850855,22.0,22.0
1144787,19.95,19.95
1145615,19.95,19.95
1144013,17.47,17.47
1144092,13.96,13.96
1198220,19.95,19.95
1145617,19.95,19.95
894152,49.95,49.95
1198219,19.95,19.95
1144084,13.96,13.96
676252,25.0,25.0
1144017,17.47,17.47
1197724,19.95,19.95
1078651,29.95,29.95
589398,19.95,19.95
1070350,22.0,22.0
602078,49.3,49.3
850856,24.0,24.0
904907,25.0,25.0
939730,29.95,29.95
1198221,19.95,19.95
981179,25.0,25.0
1119953,20.97,20.97
787835,19.95,19.95
1144085,24.95,24.95
1119951,20.97,20.97
1119956,17.47,17.47
1144019,29.95,29.95
968352,19.95,19.95
787843,19.95,19.95
1215201,35.0,35.0
1090375,20.0,20.0
1183276,25.0,25.0
787832,19.95,19.95
839609,25.0,25.0
1144014,17.47,17.47
1210317,35.0,35.0
1144096,29.95,29.95
1209089,35.0,35.0
1070353,22.0,22.0
1144018,27.97,27.97
817093,39.95,39.95
960964,59.95,59.95
391676,39.95,39.95
769259,24.95,24.95
364498,24.95,24.95
1144087,24.95,24.95
1163158,28.0,28.0
1097977,20.0,20.0
1214133,32.0,32.0
1212838,35.0,35.0
1213652,32.0,32.0
769260,24.95,24.95
1212839,35.0,35.0
864158,20.95,20.95
904909,25.0,25.0
1212833,35.0,35.0
1078641,29.95,29.95
1148258,34.99,34.99
725456,25.0,25.0
769262,14.97,14.97
1070352,22.0,22.0
1218618,35.0,35.0
1148260,44.99,44.99
722102,19.0,19.0
1213662,32.0,32.0
1213647,32.0,32.0
1213650,32.0,32.0
1215008,30.0,30.0
1212835,39.0,39.0
1213818,32.0,32.0
1214126,30.0,30.0
725455,25.0,25.0
1213649,30.0,30.0
1213651,32.0,32.0
1209715,39.0,39.0
1212834,49.0,49.0
1209084,35.0,35.0
1213648,36.0,36.0
1209086,35.0,35.0
1215007,30.0,30.0
1212836,39.0,39.0
1078645,29.95,29.95
1212840,30.0,30.0
1212841,30.0,30.0
1212837,32.0,32.0
1212705,35.0,35.0
1214134,35.0,35.0
1171386,24.95,24.95
1144088,19.95,19.95
1046955,49.0,49.0
1106664,34.99,34.99
1148550,99.95,99.95
836108,90.0,90.0
1169880,129.95,129.95
1027131,90.0,90.0
836110,90.0,90.0
1097403,200.0,200.0
1133826,200.0,200.0
1097404,200.0,200.0
1152483,90.0,90.0
1152486,90.0,90.0
1133831,200.0,200.0
1097372,220.0,220.0
1156260,129.0,129.0
1031829,130.0,130.0
1118025,129.0,129.0
1140818,99.95,99.95
785490,75.0,75.0
1101114,107.4,107.4
1154514,149.99,149.99
1169877,129.95,129.95
1142781,69.99,69.99
785493,80.0,80.0
903974,80.0,80.0
903973,80.0,80.0
1139920,97.3,97.3
1110466,90.0,90.0
1104665,90.96,90.96
1113894,159.0,159.0
1118036,104.3,104.3
760498,69.95,69.95
1113893,159.0,159.0
994585,95.4,95.4
552801,55.0,55.0
1100131,56.0,56.0
596711,59.95,59.95
992437,220.0,220.0
1010714,69.95,69.95
1121037,104.3,104.3
1137701,31.2,31.2
1124082,30.0,30.0
1134939,149.0,149.0
1152432,31.98,31.98
1102446,110.0,110.0
1113940,95.4,95.4
1113888,104.3,104.3
986895,89.5,89.5
1083199,90.0,90.0
1131083,90.0,90.0
1160674,179.95,179.95
941860,69.95,69.95
1139934,89.4,89.4
1182137,149.0,149.0
825202,59.95,59.95
1154510,149.99,149.99
937851,107.4,107.4
1156277,159.0,159.0
1102307,41.97,41.97
1139916,55.6,55.6
1131090,60.5,60.5
1140808,99.95,99.95
754972,56.0,56.0
1026707,189.0,189.0
1063251,44.98,44.98
1113884,95.4,95.4
1104358,83.95,83.95
1139915,83.4,83.4
1140748,59.97,59.97
1093209,69.99,69.99
1030562,60.0,60.0
1156278,129.0,129.0
1123619,77.4,77.4
1171713,101.4,101.4
1126977,71.5,71.5
1121168,80.0,80.0
1152431,41.97,41.97
1165908,199.0,199.0
1113958,64.5,64.5
1113926,101.4,101.4
1140946,90.0,90.0
1137700,31.2,31.2
1140462,44.98,44.98
596709,69.95,69.95
1100157,49.0,49.0
1142791,17.99,17.99
596710,59.95,59.95
1134741,109.0,109.0
1110482,89.0,89.0
1131144,130.0,130.0
1105665,70.0,70.0
755001,40.0,40.0
1142780,41.99,41.99
663503,64.95,64.95
1025829,189.0,189.0
1123614,77.4,77.4
1131145,130.0,130.0
1105791,100.0,100.0
1105603,90.0,90.0
1133392,149.0,149.0
1174603,149.0,149.0
1156245,129.0,129.0
1182138,149.0,149.0
1067156,49.5,49.5
1131105,100.0,100.0
1139921,83.4,83.4
1055055,45.0,45.0
1113964,95.4,95.4
1156292,129.0,129.0
1127202,34.96,34.96
1123603,70.95,70.95
1139935,83.4,83.4
1148110,59.97,59.97
575696,89.95,89.95
1172203,90.0,90.0
1148992,35.98,35.98
1100152,60.0,60.0
1148113,109.95,109.95
881485,99.95,99.95
1030543,80.0,80.0
947154,59.95,59.95
1099399,84.99,84.99
759724,59.95,59.95
1140750,59.97,59.97
1146405,29.95,29.95
1139933,83.4,83.4
1162298,100.0,100.0
1182136,149.0,149.0
1148118,109.95,109.95
1146404,29.95,29.95
1131084,90.0,90.0
